1,0097,0.3485,0.3166,0.4606,0.9108,80,0.4541
1,0098,0.2469,0.2887,0.3782,0.9197,80,0.4295
1,0099,0.3543,0.3242,0.4597,0.9039,12,0.416
1,0100,0.2487,0.285,0.38,0.92,80,0.4653
1,0101,0.2508,0.2796,0.3918,0.9375,80,0.6166
1,0102,0.3309,0.3236,0.4524,0.9111,80,0.4773
1,0102,0.2481,0.2679,0.3795,0.9261,80,0.4223
1,0104,0.5563,0.2847,0.6901,0.864,80,0.4074
1,0104,0.3503,0.3352,0.4527,0.908,12,0.406
1,0105,0.2435,0.2795,0.3996,0.9296,80,0.4474
1,0106,0.2488,0.2818,0.3981,0.9352,80,0.5251
1,0107,0.3464,0.3362,0.4601,0.9047,80,0.527
1,0108,0.3441,0.3312,0.4613,0.9101,80,0.4548
1,0109,0.5553,0.2809,0.7009,0.8315,80,0.4474
1,0110,0.006137,0.4229,0.1463,0.9157,80,0.4845
1,0110,0.5634,0.2884,0.7089,0.8271,80,0.4444
1,0111,0.2673,0.2857,0.4217,0.9195,80,0.4675
1,0112,0.2669,0.2931,0.4207,0.9152,80,0.458
1,0113,0.3645,0.3131,0.4811,0.9095,80,0.4326
1,0113,0.2685,0.289,0.4207,0.9112,80,0.426
1,0113,0.004542,0.4099,0.1582,0.9115,80,0.4058
1,0114,0.3642,0.3049,0.4773,0.9179,80,0.4605
1,0114,0.005585,0.4205,0.1663,0.953,80,0.4247
1,0115,0.004624,0.4004,0.1765,0.9556,80,0.5441
1,0116,0.006382,0.4042,0.177,0.9475,80,0.5337
1,0116,0.2764,0.2675,0.4243,0.905,80,0.4711
1,0116,0.3692,0.3117,0.4835,0.9026,80,0.4252
1,0117,0.006624,0.4153,0.1832,0.9511,80,0.5608
1,0117,0.2832,0.2902,0.4185,0.8926,80,0.4687
1,0118,0.005153,0.4105,0.1926,0.9564,80,0.5556
1,0119,0.003874,0.3889,0.1805,0.9489,80,0.645
1,0120,0.005265,0.3717,0.1894,0.9554,80,0.523
1,0121,0.007189,0.3842,0.1906,0.9577,80,0.5683
1,0121,0.369,0.3333,0.4891,0.9105,80,0.4056
1,0122,0.008546,0.4024,0.1959,0.959,80,0.5034
1,0122,0.281,0.2839,0.4149,0.8844,80,0.4071
1,0122,0.3719,0.3321,0.489,0.8925,80,0.4013
1,0123,0.007675,0.3701,0.1998,0.9498,80,0.4603
1,0123,0.3733,0.3356,0.4889,0.9006,80,0.424
1,0124,0.008099,0.3777,0.1915,0.9613,80,0.7053
1,0124,0.3711,0.3466,0.4868,0.9002,80,0.4423
1,0125,0.009086,0.3498,0.2007,0.9604,80,0.508
1,0126,0.009283,0.3653,0.1982,0.9483,80,0.5587
1,0126,0.2809,0.2799,0.42,0.888,80,0.4785
1,0126,0.3706,0.3316,0.4896,0.8954,80,0.4578
1,0127,0.01157,0.3982,0.196,0.9551,80,0.6493
1,0127,0.3706,0.3422,0.4885,0.8771,80,0.5069
1,0127,0.2751,0.278,0.4184,0.8843,80,0.4253
1,0128,0.01105,0.4092,0.2002,0.9384,80,0.662
1,0128,0.3711,0.3453,0.492,0.8971,80,0.4539
1,0129,0.01,0.3866,0.2033,0.9478,80,0.6531
1,0130,0.00996,0.3695,0.2092,0.9505,80,0.4699
1,0131,0.2871,0.2746,0.4291,0.8862,80,0.5169
1,0131,0.01174,0.3999,0.2185,0.9449,80,0.5016
1,0131,0.3567,0.317,0.483,0.8975,80,0.4086
1,0132,0.01974,0.4209,0.1969,0.9399,80,0.6087
1,0132,0.2849,0.2735,0.427,0.878,80,0.503
1,0132,0.3647,0.3157,0.4913,0.8689,80,0.4745
1,0133,0.01997,0.4015,0.1977,0.9181,80,0.5203
1,0133,0.3757,0.3448,0.4914,0.8763,80,0.4556
1,0134,0.02047,0.4015,0.2028,0.9282,80,0.5166
1,0134,0.373,0.3481,0.485,0.8677,80,0.4274
1,0136,0.02164,0.4186,0.2404,0.9258,80,0.5462
1,0136,0.281,0.2903,0.4336,0.8853,80,0.5146
1,0136,0.3829,0.3521,0.4811,0.6348,80,0.4266
1,0137,0.2797,0.2948,0.4331,0.8641,80,0.5443
1,0137,0.0179,0.4359,0.2047,0.9369,80,0.4762
1,0137,0.3903,0.3472,0.4854,0.6072,80,0.4661
1,0138,0.01068,0.4547,0.1882,0.9125,80,0.5046
1,0139,0.02847,0.4126,0.2366,0.9127,80,0.4934
1,0140,0.01566,0.4134,0.2378,0.927,80,0.4113
1,0141,0.03202,0.4279,0.254,0.9202,80,0.5543
1,0141,0.2678,0.3729,0.4402,0.8618,80,0.4509
1,0142,0.2796,0.3271,0.4244,0.862,80,0.5088
1,0143,0.01206,0.4411,0.2059,0.9066,80,0.4451
1,0144,0.01504,0.426,0.2296,0.9095,80,0.4059
1,0146,0.03344,0.4212,0.2551,0.9022,80,0.4847
1,0146,0.4151,0.2922,0.5977,0.8589,80,0.4294
1,0148,0.01562,0.404,0.2106,0.8953,80,0.4113
1,0151,0.4166,0.2874,0.5986,0.8503,80,0.4505
1,0152,0.4354,0.3088,0.6672,0.8575,80,0.4674
1,0152,0.288,0.3458,0.4229,0.8543,80,0.4515
1,0155,0.5399,0.3154,0.6709,0.7861,80,0.4721
1,0156,0.4264,0.2823,0.592,0.8341,80,0.4858
1,0156,0.291,0.3214,0.4259,0.8595,80,0.4739
1,0156,0.5425,0.3136,0.6771,0.7984,80,0.4356
1,0157,0.2846,0.3224,0.434,0.8626,80,0.4767
1,0157,0.4345,0.2987,0.639,0.8387,80,0.47
1,0157,0.5413,0.3216,0.6742,0.8264,80,0.4571
1,0157,0.01854,0.2659,0.1529,0.8519,80,0.4154
1,0158,0.4314,0.2757,0.5643,0.8454,80,0.4777
1,0158,0.01404,0.2929,0.1313,0.8345,80,0.4499
1,0158,0.3014,0.3237,0.4414,0.862,80,0.4435
1,0158,0.5391,0.3298,0.6699,0.7753,80,0.4297
1,0159,0.01623,0.2852,0.1374,0.8393,80,0.5407
1,0159,0.3041,0.3289,0.4378,0.856,80,0.4044
1,0161,0.4176,0.2734,0.5648,0.865,80,0.5399
1,0161,0.2911,0.3179,0.4395,0.8681,80,0.4183
1,0162,0.4144,0.2737,0.5596,0.8668,80,0.5207
1,0162,0.02083,0.2537,0.1703,0.8682,80,0.4719
1,0162,0.2859,0.3086,0.4354,0.8673,80,0.456
1,0163,0.01475,0.2951,0.1554,0.8349,80,0.5399
1,0163,0.01475,0.2951,0.1554,0.8349,12,0.4037
1,0163,0.4168,0.2729,0.5613,0.862,80,0.5076
1,0163,0.5392,0.3304,0.6767,0.8252,80,0.4821
1,0164,0.01468,0.3022,0.1489,0.8427,80,0.5879
1,0164,0.01468,0.3022,0.1489,0.8427,12,0.4027
1,0164,0.5263,0.3202,0.6669,0.814,80,0.4362
1,0165,0.01469,0.2877,0.1519,0.8525,80,0.4008
1,0166,0.4115,0.2782,0.5609,0.8653,80,0.5863
1,0166,0.2977,0.3248,0.4331,0.8472,12,0.5193
1,0166,0.2977,0.3248,0.4331,0.8472,80,0.508
1,0166,0.6673,0.2614,0.8982,0.8931,80,0.4233
1,0166,0.01932,0.2871,0.1658,0.8578,80,0.4022
1,0167,0.4137,0.2659,0.5599,0.8635,80,0.5904
1,0167,0.2899,0.3112,0.4295,0.8637,80,0.5296
1,0167,0.2899,0.3112,0.4295,0.8637,12,0.4916
1,0167,0.01241,0.309,0.1519,0.8486,80,0.4515
1,0168,0.01267,0.3071,0.1462,0.8275,80,0.6087
1,0168,0.4119,0.2932,0.5591,0.8627,80,0.5212
1,0168,0.53,0.3325,0.6818,0.8223,80,0.4706
1,0168,0.2933,0.3251,0.4293,0.8569,80,0.4469
1,0169,0.01261,0.317,0.1403,0.8325,80,0.672
1,0169,0.01261,0.317,0.1403,0.8325,12,0.5787
1,0169,0.5446,0.3142,0.6412,0.5286,80,0.5196
1,0169,0.5446,0.3142,0.6412,0.5286,12,0.441
1,0169,0.4144,0.2644,0.5573,0.8578,80,0.4904
1,0169,0.5388,0.3276,0.6629,0.8081,80,0.4818
1,0169,0.2878,0.3222,0.4292,0.8548,80,0.4578
1,0169,0.1462,0.2485,0.3143,0.8938,80,0.4558
1,0170,0.4104,0.2839,0.5599,0.857,80,0.5204
1,0170,0.2871,0.3166,0.432,0.8515,80,0.4911
1,0170,0.2871,0.3166,0.432,0.8515,12,0.4331
1,0170,0.5317,0.3325,0.6803,0.8183,80,0.4883
1,0170,0.01582,0.2974,0.1464,0.8417,80,0.4862
1,0171,0.4064,0.2871,0.555,0.8617,80,0.6766
1,0171,0.4064,0.2871,0.555,0.8617,12,0.4033
1,0171,0.287,0.3186,0.435,0.8595,80,0.5695
1,0171,0.287,0.3186,0.435,0.8595,12,0.5432
1,0171,0.5201,0.3341,0.6761,0.8045,80,0.4289
1,0172,0.407,0.2593,0.5496,0.8572,80,0.6337
1,0172,0.2846,0.301,0.4337,0.8619,80,0.6152
1,0172,0.2846,0.301,0.4337,0.8619,12,0.5232
1,0172,0.1641,0.2436,0.3095,0.9004,80,0.4509
1,0172,0.1641,0.2436,0.3095,0.9004,12,0.4291
1,0172,0.6806,0.2664,0.9024,0.8964,80,0.4333
1,0173,0.4109,0.2583,0.5458,0.8581,80,0.6031
1,0173,0.0119,0.2959,0.156,0.8562,80,0.5313
1,0173,0.2884,0.3114,0.4336,0.8539,80,0.5311
1,0173,0.2884,0.3114,0.4336,0.8539,12,0.4677
1,0173,0.1253,0.2533,0.3072,0.9041,80,0.4507
1,0174,0.01144,0.2988,0.145,0.8375,80,0.5719
1,0174,0.01144,0.2988,0.145,0.8375,12,0.5286
1,0174,0.1293,0.2622,0.3072,0.9071,80,0.5068
1,0174,0.4076,0.2638,0.5519,0.8586,80,0.4827
1,0174,0.2836,0.3032,0.4345,0.8509,80,0.4284
1,0175,0.401,0.2479,0.5534,0.861,80,0.4734
1,0175,0.2622,0.3106,0.4508,0.8693,12,0.4315
1,0175,0.5398,0.3484,0.6771,0.7767,80,0.4167
1,0176,0.2763,0.3038,0.4447,0.872,12,0.5958
1,0176,0.2763,0.3038,0.4447,0.872,80,0.5253
1,0176,0.418,0.2677,0.562,0.8596,80,0.4415
1,0177,0.2732,0.2926,0.4554,0.8711,80,0.5417
1,0177,0.2732,0.2926,0.4554,0.8711,12,0.5018
1,0177,0.4008,0.2322,0.5491,0.8579,80,0.4071
1,0178,0.2755,0.3034,0.4503,0.8719,80,0.4783
1,0178,0.4063,0.2537,0.5413,0.8628,80,0.4238
1,0179,0.3964,0.2132,0.5583,0.855,80,0.4606
1,0179,0.2789,0.2963,0.4461,0.8579,80,0.4549
1,0180,0.3972,0.219,0.5676,0.8535,80,0.4825
1,0180,0.2732,0.2954,0.4513,0.8678,80,0.4442
1,0181,0.4041,0.233,0.5654,0.8618,80,0.5005
1,0181,0.4041,0.233,0.5654,0.8618,12,0.4537
1,0181,0.2744,0.2925,0.4496,0.8737,80,0.4693
1,0182,0.27,0.3001,0.4549,0.8692,80,0.5133
1,0182,0.27,0.3001,0.4549,0.8692,12,0.462
1,0182,0.4023,0.2495,0.5565,0.8624,12,0.4114
1,0182,0.4023,0.2495,0.5565,0.8624,80,0.4016
1,0183,0.3997,0.2344,0.5515,0.8628,80,0.4324
1,0183,0.2679,0.3007,0.454,0.8729,80,0.4173
1,0184,0.3953,0.2233,0.5505,0.8593,80,0.4257
1,0184,0.682,0.4314,0.9064,0.9273,80,0.417
1,0185,0.6825,0.4169,0.8981,0.9331,80,0.4108
1,0186,0.262,0.2989,0.4515,0.8753,12,0.5223
1,0186,0.262,0.2989,0.4515,0.8753,80,0.5115
1,0186,0.3968,0.2229,0.5567,0.8659,80,0.5059
1,0186,0.3968,0.2229,0.5567,0.8659,12,0.4777
1,0187,0.2684,0.2954,0.4569,0.8742,80,0.5617
1,0187,0.2684,0.2954,0.4569,0.8742,12,0.5185
1,0187,0.6824,0.424,0.9075,0.9427,80,0.4775
1,0188,0.6796,0.3905,0.894,0.9374,80,0.4214
1,0189,0.6909,0.4421,0.9034,0.9412,80,0.5439
1,0189,0.3964,0.2277,0.5646,0.8361,80,0.5226
1,0190,0.6875,0.4271,0.8984,0.9439,80,0.6055
1,0190,0.3961,0.2248,0.5552,0.8712,80,0.5243
1,0190,0.3961,0.2248,0.5552,0.8712,12,0.4037
1,0190,0.6424,0.3349,0.762,0.8044,12,0.41
1,0191,0.3955,0.2124,0.548,0.8771,80,0.6813
1,0191,0.3955,0.2124,0.548,0.8771,12,0.6559
1,0191,0.6868,0.4055,0.8908,0.9299,80,0.4919
1,0192,0.4008,0.2102,0.5455,0.8641,12,0.7125
1,0192,0.4008,0.2102,0.5455,0.8641,80,0.6215
1,0192,0.2628,0.3005,0.4264,0.8448,12,0.6093
1,0192,0.2628,0.3005,0.4264,0.8448,80,0.5881
1,0192,0.6945,0.4179,0.917,0.9436,80,0.519
1,0192,0.5154,0.3189,0.6793,0.8027,80,0.4081
1,0193,0.3903,0.2095,0.5458,0.8831,80,0.6244
1,0193,0.3903,0.2095,0.5458,0.8831,12,0.5417
1,0193,0.6938,0.3982,0.9155,0.94,80,0.4601
1,0193,0.2711,0.2976,0.4552,0.864,80,0.4187
1,0194,0.3898,0.2169,0.5544,0.8792,80,0.6908
1,0194,0.3898,0.2169,0.5544,0.8792,12,0.5722
1,0194,0.6951,0.4324,0.9126,0.95,80,0.5774
1,0194,0.5204,0.3094,0.6789,0.7873,80,0.4181
1,0195,0.3839,0.219,0.5518,0.8744,80,0.6134
1,0195,0.3839,0.219,0.5518,0.8744,12,0.5596
1,0195,0.6937,0.4356,0.9223,0.9369,80,0.606
1,0195,0.06316,0.386,0.2508,0.9405,80,0.4812
1,0196,0.391,0.2192,0.5455,0.8991,80,0.6905
1,0196,0.391,0.2192,0.5455,0.8991,12,0.6871
1,0196,0.08295,0.3572,0.2575,0.9307,80,0.5417
1,0196,0.08295,0.3572,0.2575,0.9307,12,0.4886
1,0196,0.6931,0.4013,0.9096,0.9516,80,0.5138
1,0196,0.5165,0.3037,0.6807,0.8014,80,0.4051
1,0197,0.2648,0.295,0.4265,0.8603,12,0.7712
1,0197,0.2648,0.295,0.4265,0.8603,80,0.6379
1,0197,0.4002,0.2118,0.5448,0.8797,12,0.7628
1,0197,0.4002,0.2118,0.5448,0.8797,80,0.6573
1,0197,0.6957,0.4156,0.9213,0.9566,80,0.5549
1,0197,0.5097,0.3006,0.6696,0.7838,80,0.4515
1,0197,0.09858,0.3688,0.2678,0.9521,80,0.4065
1,0198,0.403,0.2132,0.5476,0.8536,12,0.7489
1,0198,0.403,0.2132,0.5476,0.8536,80,0.6125
1,0198,0.2796,0.2885,0.438,0.8488,12,0.5128
1,0198,0.2796,0.2885,0.438,0.8488,80,0.4624
1,0198,0.08234,0.3939,0.245,0.9398,80,0.5063
1,0198,0.6995,0.4347,0.9273,0.9496,80,0.4711
1,0199,0.3977,0.2213,0.5418,0.8786,12,0.737
1,0199,0.3977,0.2213,0.5418,0.8786,80,0.6935
1,0199,0.6916,0.4529,0.9017,0.9546,80,0.6249
1,0199,0.5297,0.3011,0.6619,0.7279,80,0.4477
1,0200,0.3984,0.2237,0.5514,0.8818,12,0.7367
1,0200,0.3984,0.2237,0.5514,0.8818,80,0.7161
1,0200,0.692,0.4447,0.8983,0.9533,80,0.6876
1,0200,0.07965,0.3828,0.251,0.9434,80,0.4581
1,0200,0.07965,0.3828,0.251,0.9434,12,0.4036
1,0200,0.5336,0.3048,0.6687,0.7462,80,0.4244
1,0201,0.3985,0.2223,0.5464,0.8741,12,0.8211
1,0201,0.3985,0.2223,0.5464,0.8741,80,0.7319
1,0201,0.6959,0.4332,0.9081,0.9621,80,0.6412
1,0201,0.09112,0.3708,0.259,0.9445,80,0.5187
1,0201,0.09112,0.3708,0.259,0.9445,12,0.4365
1,0201,0.2895,0.2856,0.4278,0.8447,12,0.4711
1,0201,0.2569,0.3046,0.4102,0.8431,80,0.4343
1,0201,0.5307,0.312,0.6642,0.76,80,0.4067
1,0202,0.3971,0.2174,0.5553,0.8545,12,0.8065
1,0202,0.3971,0.2174,0.5553,0.8545,80,0.6932
1,0202,0.2804,0.2958,0.4243,0.8365,12,0.7305
1,0202,0.2804,0.2958,0.4243,0.8365,80,0.6355
1,0202,0.6992,0.4274,0.9115,0.9541,80,0.5908
1,0202,0.09101,0.4051,0.2372,0.9429,80,0.4772
1,0203,0.4014,0.2163,0.5585,0.8673,12,0.7241
1,0203,0.4014,0.2163,0.5585,0.8673,80,0.5946
1,0203,0.2697,0.3015,0.4168,0.8284,12,0.5791
1,0203,0.2697,0.3015,0.4168,0.8284,80,0.549
1,0203,0.6956,0.4231,0.9125,0.9617,80,0.4761
1,0203,0.06956,0.4148,0.2256,0.9298,80,0.4219
1,0204,0.3982,0.2328,0.5674,0.8472,80,0.5414
1,0204,0.3982,0.2328,0.5674,0.8472,12,0.438
1,0204,0.7125,0.4234,0.9219,0.9536,80,0.4505
1,0204,0.2826,0.2831,0.4203,0.8284,80,0.4231
1,0205,0.3999,0.2245,0.5652,0.8402,12,0.6976
1,0205,0.3999,0.2245,0.5652,0.8402,80,0.6424
1,0205,0.07948,0.4006,0.2401,0.9619,80,0.4894
1,0205,0.5449,0.2913,0.6433,0.5328,12,0.4424
1,0205,0.7139,0.4007,0.9314,0.9664,80,0.4317
1,0205,0.7139,0.4007,0.9314,0.9664,12,0.4089
1,0205,0.5362,0.2969,0.6567,0.6956,80,0.4161
1,0206,0.3965,0.2233,0.5667,0.8718,12,0.8253
1,0206,0.3965,0.2233,0.5667,0.8718,80,0.6884
1,0206,0.08778,0.4126,0.2334,0.9602,80,0.574
1,0206,0.08778,0.4126,0.2334,0.9602,12,0.4084
1,0206,0.2852,0.2826,0.4271,0.8447,12,0.525
1,0206,0.2523,0.2961,0.4079,0.8436,80,0.437
1,0206,0.6934,0.415,0.8968,0.9688,80,0.4082
1,0207,0.3771,0.2269,0.5928,0.9427,80,0.5424
1,0207,0.1972,0.3298,0.3716,0.948,80,0.5194
1,0207,0.1972,0.3298,0.3716,0.948,12,0.4905
1,0207,0.4045,0.2323,0.6095,0.8672,12,0.4859
1,0207,0.7306,0.4139,0.922,0.9662,12,0.408
1,0208,0.1899,0.3224,0.3723,0.9532,12,0.4708
1,0208,0.1899,0.3224,0.3723,0.9532,80,0.4467
1,0208,0.5706,0.3321,0.7501,0.9014,80,0.4661
1,0208,0.5706,0.3321,0.7501,0.9014,12,0.4486
1,0208,0.3802,0.2287,0.6057,0.9493,80,0.4227
1,0209,0.3782,0.2476,0.6264,0.9701,80,0.5233
1,0209,0.3782,0.2476,0.6264,0.9701,12,0.4387
1,0209,0.5812,0.3443,0.7774,0.9546,80,0.5191
1,0209,0.5812,0.3443,0.7774,0.9546,12,0.4865
1,0209,0.193,0.3576,0.3813,0.9483,80,0.4274
1,0210,0.3864,0.2424,0.598,0.952,80,0.4882
1,0210,0.1973,0.3476,0.3841,0.9338,12,0.4316
1,0210,0.1973,0.3476,0.3841,0.9338,80,0.4053
1,0210,0.5943,0.3317,0.7794,0.9162,80,0.4158
1,0211,0.1936,0.3448,0.3747,0.9415,12,0.5708
1,0211,0.1936,0.3448,0.3747,0.9415,80,0.4715
1,0211,0.3668,0.2475,0.5997,0.9469,80,0.5328
1,0211,0.3668,0.2475,0.5997,0.9469,12,0.4716
1,0211,0.7052,0.4116,0.9031,0.9724,12,0.4383
1,0212,0.1952,0.3527,0.3772,0.9512,12,0.6623
1,0212,0.1952,0.3527,0.3772,0.9512,80,0.5898
1,0212,0.3654,0.2262,0.6072,0.9379,80,0.5937
1,0212,0.3702,0.2311,0.595,0.8114,12,0.5561
1,0212,0.5919,0.3179,0.7707,0.9219,80,0.4779
1,0213,0.1951,0.3522,0.3449,0.8848,12,0.6844
1,0213,0.1951,0.3522,0.3449,0.8848,80,0.6004
1,0213,0.3596,0.2249,0.6057,0.9598,80,0.6674
1,0213,0.3596,0.2249,0.6057,0.9598,12,0.6385
1,0213,0.5708,0.3183,0.7599,0.9049,80,0.4291
1,0214,0.1919,0.3639,0.3721,0.9506,80,0.697
1,0214,0.1919,0.3639,0.3721,0.9506,12,0.6052
1,0214,0.3618,0.233,0.6139,0.9364,80,0.5501
1,0214,0.3618,0.233,0.6139,0.9364,12,0.4559
1,0214,0.5895,0.343,0.7751,0.9182,80,0.5289
1,0214,0.5959,0.3404,0.8162,0.9649,12,0.4756
1,0215,0.1899,0.3511,0.376,0.9385,12,0.6568
1,0215,0.1899,0.3511,0.376,0.9385,80,0.582
1,0215,0.3682,0.2347,0.6231,0.9725,80,0.5062
1,0215,0.3682,0.2347,0.6231,0.9725,12,0.4712
1,0215,0.6037,0.3417,0.8357,0.9602,12,0.4891
1,0215,0.6037,0.3417,0.8357,0.9602,80,0.4843
1,0216,0.2022,0.359,0.3722,0.9298,12,0.7065
1,0216,0.2022,0.359,0.3722,0.9298,80,0.604
1,0216,0.3589,0.2319,0.6131,0.961,12,0.5307
1,0216,0.3589,0.2319,0.6131,0.961,80,0.4931
1,0216,0.6155,0.3281,0.8336,0.9375,12,0.418
1,0217,0.3446,0.2312,0.6058,0.933,12,0.6216
1,0217,0.3446,0.2312,0.6058,0.933,80,0.621
1,0217,0.1937,0.3523,0.3461,0.8514,12,0.5403
1,0217,0.1937,0.3523,0.3461,0.8514,80,0.5128
1,0217,0.6004,0.3121,0.8382,0.9524,12,0.4959
1,0217,0.5755,0.3191,0.7751,0.9467,80,0.4539
1,0217,0.6401,0.3188,0.9119,0.982,80,0.413
1,0218,0.3464,0.2075,0.6067,0.9181,12,0.6704
1,0218,0.3464,0.2075,0.6067,0.9181,80,0.5139
1,0218,0.2106,0.3508,0.3494,0.8557,12,0.6014
1,0218,0.2106,0.3508,0.3494,0.8557,80,0.4223
1,0218,0.5716,0.3152,0.7781,0.9684,12,0.5683
1,0218,0.5716,0.3152,0.7781,0.9684,80,0.5119
1,0219,0.6026,0.3195,0.8416,0.9733,12,0.5126
1,0219,0.6026,0.3195,0.8416,0.9733,80,0.4765
1,0219,0.354,0.2123,0.5966,0.9611,80,0.401
1,0220,0.1956,0.3631,0.3776,0.9678,12,0.5583
1,0220,0.1956,0.3631,0.3776,0.9678,80,0.4948
1,0220,0.5727,0.3347,0.8228,0.9749,80,0.4493
1,0220,0.607,0.3347,0.8526,0.9612,12,0.4411
1,0221,0.1885,0.3659,0.374,0.9494,12,0.6602
1,0221,0.1885,0.3659,0.374,0.9494,80,0.6009
1,0221,0.5957,0.3275,0.8295,0.9297,80,0.4281
1,0222,0.1887,0.3525,0.3807,0.9297,80,0.5385
1,0222,0.1887,0.3525,0.3807,0.9297,12,0.534
1,0222,0.3447,0.2174,0.5851,0.9147,80,0.4841
1,0223,0.1949,0.3519,0.3701,0.895,80,0.4606
1,0223,0.3605,0.1942,0.6136,0.9328,80,0.4284
1,0223,0.3605,0.1942,0.6136,0.9328,12,0.4047
1,0224,0.1774,0.2955,0.3739,0.9174,80,0.5573
1,0224,0.1774,0.2955,0.3739,0.9174,12,0.4036
1,0225,0.1693,0.3219,0.3753,0.9268,80,0.5602
1,0225,0.1693,0.3219,0.3753,0.9268,12,0.4879
1,0225,0.3658,0.1916,0.5996,0.8691,80,0.4323
1,0226,0.8389,0.3402,0.9909,0.9505,80,0.4987
1,0227,0.3525,0.201,0.6214,0.94,80,0.4785
1,0227,0.8344,0.3443,0.9994,0.9629,80,0.4705
1,0229,0.1458,0.2691,0.3814,0.9684,80,0.4162
1,0232,0.1696,0.3346,0.3563,0.9585,80,0.4619
1,0232,0.8483,0.3727,1.0,0.9597,80,0.461
1,0233,0.8491,0.3955,0.9979,0.9621,80,0.5185
1,0233,0.8491,0.3955,0.9979,0.9621,12,0.4834
1,0234,0.4382,0.1878,0.5975,0.8098,80,0.4586
1,0238,0.8392,0.4347,1.0,0.9444,80,0.4787
1,0239,0.592,0.3129,0.705,0.8316,80,0.5153
1,0240,0.5748,0.3154,0.7025,0.8431,80,0.4518
1,0254,0.3326,0.265,0.4761,0.9116,80,0.4924
1,0254,0.5463,0.3142,0.6633,0.8204,12,0.4219
1,0264,0.5367,0.3381,0.6661,0.7916,12,0.4797
1,0266,0.5352,0.3234,0.6801,0.8064,12,0.5379
1,0267,0.5458,0.3214,0.6848,0.7975,12,0.4756
1,0269,0.5382,0.3285,0.6785,0.8081,12,0.4419
1,0270,0.5353,0.3338,0.6894,0.8115,12,0.5068
1,0271,0.54,0.3201,0.6871,0.8113,12,0.521
1,0272,0.5406,0.3383,0.6801,0.798,12,0.4969
1,0273,0.5431,0.3134,0.6717,0.8376,12,0.4514
1,0274,0.5427,0.3155,0.6664,0.832,12,0.5296
1,0274,0.443,0.3289,0.5683,0.8899,80,0.494
